VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1V2GNPE89P,Whatcom,Bellingham,WA,98225.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,40.0,257506483,POINT (-122.48838 48.740767),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001202.0
3FMTK4SE8P,Snohomish,Stanwood,WA,98292.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,10.0,253537476,POINT (-122.326873 48.2144825),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053301.0
5YJ3E1EA0P,King,Sammamish,WA,98029.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,5.0,224529126,POINT (-122.0209893 47.5632565),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211.0
5YJ3E1EA4P,King,Lake Forest Park,WA,98155.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,46.0,262381255,POINT (-122.301507 47.761784),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021500.0
1FTVW1EV2P,King,Kirkland,WA,98033.0,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,48.0,241339360,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501.0
7SAYGDEF9P,King,Seattle,WA,98121.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,259945129,POINT (-122.345422 47.6162381),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008003.0
5YJ3E1EB1P,King,Bellevue,WA,98006.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,41.0,266708585,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0
7SAXCAE59P,King,Seattle,WA,98122.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,37.0,254610660,POINT (-122.3128637 47.6104992),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008700.0
7SAYGDEE6P,King,Kent,WA,98030.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,47.0,235829968,POINT (-122.1994204 47.3741045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029508.0
KNDCS3LF3P,King,Redmond,WA,98052.0,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33.0,0.0,48.0,239537301,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032331.0
WMW13DJ02P,King,Maple Valley,WA,98038.0,2023,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,5.0,221242640,POINT (-122.0310296 47.3861675),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032011.0
5YJ3E1EA6P,King,Seattle,WA,98144.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,37.0,258263085,POINT (-122.3016563 47.5858977),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008900.0
YV4H60DA6P,King,Kirkland,WA,98033.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,48.0,224374622,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604.0
KM8KNDAF4P,Thurston,Olympia,WA,98501.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,22.0,252091220,POINT (-122.8733203 47.0133209),PUGET SOUND ENERGY INC,53067010700.0
7SAYGDEE9P,Clark,Brush Prairie,WA,98606.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,17.0,245823042,POINT (-122.4767202 45.7381698),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040713.0
7SAYGDEE3P,King,Enumclaw,WA,98022.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,31.0,225754315,POINT (-121.984383 47.2119951),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031202.0
7SAYGDEE0P,Snohomish,Mill Creek,WA,98012.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,44.0,257720298,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53061052004.0
7SAYGDED1P,Snohomish,Lynnwood,WA,98087.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,21.0,260924814,POINT (-122.27336 47.861417),PUGET SOUND ENERGY INC,53061042005.0
7SAYGDEE1P,Pierce,Tacoma,WA,98409.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,29.0,228082872,POINT (-122.48056 47.214139),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053062902.0
5YJ3E1EA4P,King,Seattle,WA,98119.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,257955239,POINT (-122.36731 47.6377681),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001.0
1V2WNPE89P,Snohomish,Everett,WA,98208.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,21.0,233938666,POINT (-122.2032349 47.8956271),PUGET SOUND ENERGY INC,53061041605.0
7SAYGDEE2P,King,Mercer Island,WA,98040.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,41.0,231207728,POINT (-122.2283088 47.5737238),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602.0
1N4AZ1BV9P,King,Sammamish,WA,98074.0,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,249581510,POINT (-122.0430602 47.6259676),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318.0
WP0AB2Y14P,King,Kenmore,WA,98028.0,2023,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,46.0,233641803,POINT (-122.2478069 47.75817),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101.0
7SAYGDEE7P,Clark,Vancouver,WA,98684.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,17.0,257638202,POINT (-122.5241377 45.6278995),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041335.0
5YJ3E1EB5P,Clark,Vancouver,WA,98682.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,17.0,253930813,POINT (-122.5286031 45.6686601),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040713.0
7SAYGDEE6P,Snohomish,Mukilteo,WA,98275.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,21.0,227429751,POINT (-122.29943 47.912654),PUGET SOUND ENERGY INC,53061042005.0
1C4JJXN64P,Klickitat,Trout Lake,WA,98650.0,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21.0,0.0,14.0,240469134,POINT (-121.5002892 45.9704561),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950302.0
1V2GNPE82P,King,Seattle,WA,98109.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,228186346,POINT (-122.3441532 47.6305366),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800.0
7SAYGDEE4P,Clallam,Sequim,WA,98382.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,24.0,241602896,POINT (-123.1090862 48.0805816),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002302.0
7SAXCBE60P,King,Bellevue,WA,98004.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,41.0,260087572,POINT (-122.202397 47.619252),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807.0
7SAYGDEF1P,Whatcom,Bellingham,WA,98226.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,42.0,259882885,POINT (-122.464218 48.79135),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000102.0
1N4AZ1BV6P,King,Kirkland,WA,98033.0,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,48.0,214870148,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604.0
1C4JJXP67P,Snohomish,Snohomish,WA,98296.0,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21.0,0.0,1.0,244529617,POINT (-122.121841 47.841036),PUGET SOUND ENERGY INC,53061052114.0
3FMTK3SU8P,Lewis,Chehalis,WA,98532.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,20.0,244688279,POINT (-122.951758 46.646505),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53041970200.0
1V2WNPE82P,Snohomish,Everett,WA,98201.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,38.0,258056417,POINT (-122.2032447 47.9845088),PUGET SOUND ENERGY INC,53061040900.0
7SAYGDEFXP,Snohomish,Edmonds,WA,98026.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,21.0,257947329,POINT (-122.338942 47.821454),PUGET SOUND ENERGY INC,53061050101.0
7SAYGDEE3P,Pierce,Dupont,WA,98327.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,28.0,244238592,POINT (-122.6415631 47.0981044),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072801.0
1FTVW1EL8P,King,Kent,WA,98032.0,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,33.0,258248133,POINT (-122.2612577 47.3821912),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029701.0
7SAYGDEF7P,King,Seattle,WA,98177.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,254795740,POINT (-122.3691687 47.7403542),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702.0
KM8KRDAF2P,Clark,Ridgefield,WA,98642.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,18.0,258831436,POINT (-122.6958231 45.804249),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040304.0
5YJ3E1EA7P,King,Bellevue,WA,98005.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,41.0,261024487,POINT (-122.167394 47.614119),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023601.0
7FCTGBAA5P,King,Kirkland,WA,98034.0,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,1.0,259775925,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0
2C4RC1N7XP,Benton,Richland,WA,99352.0,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,0.0,8.0,264726577,POINT (-119.2958528 46.2421419),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010811.0
WBY73AW0XP,King,Redmond,WA,98053.0,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,245572232,POINT (-122.030684 47.669552),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032333.0
1N4CZ1CV0P,Whatcom,Bellingham,WA,98225.0,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,42.0,212182442,POINT (-122.48838 48.740767),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000402.0
JTJAAAAB3P,Pierce,Lake Tapps,WA,98391.0,2023,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,31.0,256255926,POINT (-122.1580794 47.1747959),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070314.0
KNDC5DLE1P,Thurston,Lacey,WA,98513.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,22.0,228749895,POINT (-122.7654699 46.9970624),PUGET SOUND ENERGY INC,53067011623.0
1FT6W1EV6P,King,Shoreline,WA,98155.0,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,32.0,269130711,POINT (-122.301507 47.761784),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020500.0
2C4RC1S70P,King,Sammamish,WA,98074.0,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,0.0,45.0,254816460,POINT (-122.0430602 47.6259676),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318.0
7SAYGDEE8P,Clark,Camas,WA,98607.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,18.0,240479998,POINT (-122.4220033 45.6092439),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040609.0
7SAYGAEE8P,Snohomish,Bothell,WA,98012.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,44.0,238910850,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53061052007.0
7SAYGAEE8P,Snohomish,Lynnwood,WA,98087.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,21.0,227465815,POINT (-122.27336 47.861417),PUGET SOUND ENERGY INC,53061042004.0
YV4H60DA9P,Kitsap,Bremerton,WA,98312.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,35.0,224167856,POINT (-122.6961203 47.5759584),PUGET SOUND ENERGY INC,53035080700.0
1V2GNPE80P,King,Covington,WA,98042.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,47.0,228234198,POINT (-122.1145138 47.3581107),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031710.0
5YJ3E1EC2P,Snohomish,Everett,WA,98208.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,44.0,233958490,POINT (-122.2032349 47.8956271),PUGET SOUND ENERGY INC,53061041606.0
7SAYGDEE3P,King,Hunts Point,WA,98004.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,48.0,227338023,POINT (-122.202397 47.619252),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100.0
3FMTK2SU0P,King,Redmond,WA,98052.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,48.0,253562186,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803.0
1V2DNPE85P,Snohomish,Everett,WA,98201.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,38.0,231068099,POINT (-122.2032447 47.9845088),PUGET SOUND ENERGY INC,53061040400.0
WA122BFZ0P,King,Seattle,WA,98126.0,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,34.0,252146394,POINT (-122.3752214 47.5465949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010501.0
7SAYGAEE9P,King,Maple Valley,WA,98010.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,5.0,262279489,POINT (-122.014858 47.312069),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605.0
5YJ3E1EA8P,Snohomish,Everett,WA,98204.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,21.0,229627646,POINT (-122.2507211 47.8976713),PUGET SOUND ENERGY INC,53061041810.0
7SAYGDEEXP,Spokane,Spokane,WA,99208.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,6.0,244277834,POINT (-117.4268937 47.7323627),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010701.0
3FMTK3SU9P,King,Seattle,WA,98117.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,267526626,POINT (-122.377938 47.690166),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600.0
7SAYGDEE4P,King,Renton,WA,98058.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,11.0,253878705,POINT (-122.1476337 47.4438471),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602.0
7SAYGDEE5P,Kitsap,Bremerton,WA,98337.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,26.0,221575084,POINT (-122.632139 47.569172),PUGET SOUND ENERGY INC,53035081200.0
7SAYGDEE9P,King,Seattle,WA,98119.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,261000169,POINT (-122.36731 47.6377681),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900.0
7SAYGAEE3P,Snohomish,Edmonds,WA,98026.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,21.0,244320387,POINT (-122.338942 47.821454),PUGET SOUND ENERGY INC,53061050200.0
7SAYGDEE2P,King,Sammamish,WA,98075.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,41.0,228869777,POINT (-122.0181135 47.5880568),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218.0
KNDPZDAHXP,Pierce,Lakewood,WA,98498.0,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34.0,0.0,28.0,256411928,POINT (-122.557924 47.16364),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071902.0
7SAYGDEE5P,King,Redmond,WA,98052.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,260909183,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0
7SAYGDEE7P,King,Redmond,WA,98053.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,48.0,258873464,POINT (-122.030684 47.669552),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313.0
1V2WNPE82P,Clark,Vancouver,WA,98664.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,49.0,263038100,POINT (-122.575383 45.620105),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041207.0
5YJ3E1EA0P,King,Sammamish,WA,98029.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,5.0,258181486,POINT (-122.0209893 47.5632565),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032222.0
3FMTK2SU7P,Thurston,Olympia,WA,98501.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,22.0,252226810,POINT (-122.8733203 47.0133209),PUGET SOUND ENERGY INC,53067011200.0
KMUKEDTB0P,Snohomish,Monroe,WA,98272.0,2023,GENESIS,GV60,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,39.0,230111689,POINT (-121.968385 47.854897),PUGET SOUND ENERGY INC,53061052113.0
WA13CBGE2P,King,Seattle,WA,98116.0,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,34.0,228489061,POINT (-122.395519 47.572137),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009702.0
5YJ3E1EA4P,King,Renton,WA,98059.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,11.0,252655042,POINT (-122.134502 47.492627),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602.0
JTMABABA9P,Island,Langley,WA,98260.0,2023,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,10.0,240405791,POINT (-122.4401957 48.0192938),PUGET SOUND ENERGY INC,53029971800.0
3FMTK4SE5P,King,Bothell,WA,98011.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,1.0,257668288,POINT (-122.201408 47.754528),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021803.0
WBY73AW03P,Snohomish,Bothell,WA,98012.0,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,1.0,229455460,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53061051935.0
7SAYGDEEXP,Spokane,Liberty Lake,WA,99019.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,4.0,254980554,POINT (-117.09883 47.6679943),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013203.0
KM8KNDAF2P,King,Kirkland,WA,98034.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,251849293,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903.0
1N4CZ1CV8P,King,Duvall,WA,98019.0,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,238744810,POINT (-121.956372 47.735604),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032401.0
KNDC5DLE3P,King,Seattle,WA,98112.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,43.0,229474696,POINT (-122.300312 47.629782),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200.0
JTJAAAAB6P,Pierce,Tacoma,WA,98408.0,2023,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,29.0,259964932,POINT (-122.4445098 47.2002928),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053063100.0
2C4RC1S77P,King,Renton,WA,98057.0,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32.0,0.0,11.0,253986001,POINT (-122.2171169 47.4762968),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026200.0
JTMEB3FV0P,Clark,Vancouver,WA,98686.0,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42.0,0.0,17.0,233542368,POINT (-122.626623 45.711724),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040411.0
7SAYGDEF1P,King,Seattle,WA,98109.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,36.0,257400867,POINT (-122.3441532 47.6305366),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000.0
7FCTGAAA2P,Kitsap,Bremerton,WA,98312.0,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,35.0,236514512,POINT (-122.6961203 47.5759584),PUGET SOUND ENERGY INC,53035091400.0
7SAYGDEFXP,Clark,Camas,WA,98607.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,18.0,258025029,POINT (-122.4220033 45.6092439),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040608.0
1G1FY6S01P,Skagit,Mount Vernon,WA,98274.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,10.0,237826487,POINT (-122.2881784 48.4128748),PUGET SOUND ENERGY INC,53057952404.0
7SAYGDEF9P,King,Kirkland,WA,98034.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0.0,0.0,45.0,228554903,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903.0
